Execution Time: 75.4193103313446
NoRightTurn.png 0.7824 - 4
NoLeftTurn.png 0.7366 - 1
NoRightTurn.png 0.793 - 5
NoLeftTurn.png 0.7237 - 1
NoRightTurn.png 0.8652 - 4
NoLeftTurn.png 0.7473 - 1
NoRightTurn.png 0.8074 - 19
TurnRight.png 0.5773 - 2
NoRightTurn.png 0.8247 - 9
TurnRight.png 0.536 - 1
NoRightTurn.png 0.7968 - 15
TurnRight.png 0.5689 - 2
NoRightTurn.png 0.5641 - 2
40.png 0.7535 - 11
NoEntry.png 0.5835 - 1
40.png 0.7936 - 22
60.png 0.7347 - 10
40.png 0.5139 - 1
60.png 0.6598 - 1
70.png 0.7552 - 33
NoLeftTurn.png 0.783 - 7
TurnLeft.png 0.5613 - 3
NoEntry.png 0.5717 - 2
40.png 0.7725 - 1
NoEntry.png 0.6101 - 1
40.png 0.6358 - 12
60.png 0.7994 - 6
TurnLeft.png 0.5408 - 1
60.png 0.8353 - 1
TurnLeft.png 0.5258 - 2
60.png 0.6954 - 15
80.png 0.6095 - 1
40.png 0.5404 - 2
70.png 0.6565 - 14
Stop.png 0.5512 - 3
NoEntry.png 0.554 - 3
NoStopping.png 0.5911 - 2
TurnLeft.png 0.6727 - 17
NoEntry.png 0.5497 - 1
NoLeftTurn.png 0.7337 - 14
NoRightTurn.png 0.771 - 11
TurnRight.png 0.6025 - 8
40.png 0.7815 - 22
60.png 0.7653 - 4
50.png 0.5841 - 1
60.png 0.6827 - 2
50.png 0.5754 - 1
60.png 0.7116 - 38
50.png 0.5023 - 1
60.png 0.8259 - 1
TurnRight.png 0.562 - 3
70.png 0.7618 - 22
TurnRight.png 0.5106 - 1
70.png 0.6833 - 6
NoLeftTurn.png 0.6972 - 11
NoRightTurn.png 0.7478 - 7
60.png 0.803 - 1
40.png 0.8563 - 1
60.png 0.7811 - 1
40.png 0.7583 - 2
80.png 0.7352 - 1
40.png 0.7133 - 2
60.png 0.8118 - 1
40.png 0.7198 - 1
60.png 0.7875 - 2
40.png 0.8508 - 1
60.png 0.799 - 4
40.png 0.8452 - 4
80.png 0.8248 - 1
40.png 0.8139 - 1
60.png 0.7734 - 1
40.png 0.7114 - 1
60.png 0.7838 - 3
40.png 0.8769 - 1
60.png 0.806 - 2
40.png 0.8622 - 1
60.png 0.7915 - 5
40.png 0.834 - 2
60.png 0.8314 - 1
40.png 0.8657 - 3
60.png 0.8108 - 1
40.png 0.823 - 4
60.png 0.8285 - 1
40.png 0.8506 - 1
60.png 0.8224 - 4
40.png 0.8462 - 1
80.png 0.5834 - 1
60.png 0.7159 - 1
40.png 0.7827 - 2
60.png 0.8412 - 1
40.png 0.7382 - 1
50.png 0.7853 - 1
60.png 0.8111 - 2
40.png 0.6413 - 1
60.png 0.8188 - 3
40.png 0.5918 - 1
60.png 0.8009 - 1
40.png 0.8278 - 5
60.png 0.8019 - 1
40.png 0.7969 - 2
60.png 0.8068 - 1
40.png 0.7676 - 1
60.png 0.7906 - 1
50.png 0.7275 - 1
60.png 0.7629 - 2
80.png 0.5399 - 1
50.png 0.5363 - 1
60.png 0.7479 - 19
70.png 0.7544 - 2
60.png 0.6897 - 2
70.png 0.7602 - 2
60.png 0.89 - 1
70.png 0.7815 - 1
60.png 0.8241 - 1
70.png 0.7489 - 2
60.png 0.797 - 3
70.png 0.7615 - 2
60.png 0.6094 - 1
70.png 0.7611 - 13
60.png 0.782 - 1
70.png 0.6417 - 1
60.png 0.8597 - 1
70.png 0.7145 - 1
60.png 0.7312 - 1
70.png 0.8113 - 2
50.png 0.6853 - 1
70.png 0.7853 - 4
80.png 0.5762 - 1
70.png 0.6637 - 72
Stop.png 0.6954 - 7
NoLeftTurn.png 0.7841 - 3
TurnLeft.png 0.886 - 1
NoLeftTurn.png 0.7331 - 47
NoRightTurn.png 0.8211 - 2
NoLeftTurn.png 0.7313 - 2
NoRightTurn.png 0.8398 - 3
NoLeftTurn.png 0.7571 - 2
NoRightTurn.png 0.8105 - 7
NoLeftTurn.png 0.8457 - 1
NoRightTurn.png 0.8109 - 5
NoLeftTurn.png 0.795 - 1
NoRightTurn.png 0.8133 - 44
