Execution Time: 60.37407684326172
80.png 0.7782 - 1
40.png 0.662 - 1
60.png 0.7945 - 3
40.png 0.6318 - 1
60.png 0.751 - 1
40.png 0.8336 - 1
60.png 0.8265 - 1
40.png 0.7888 - 1
60.png 0.7932 - 1
40.png 0.7299 - 1
60.png 0.7882 - 1
40.png 0.7732 - 2
60.png 0.7918 - 1
40.png 0.732 - 1
60.png 0.7894 - 1
50.png 0.7309 - 1
60.png 0.7525 - 2
40.png 0.5431 - 1
80.png 0.5315 - 1
60.png 0.7576 - 19
70.png 0.7786 - 2
60.png 0.7026 - 2
70.png 0.8104 - 4
60.png 0.8333 - 1
70.png 0.7667 - 2
60.png 0.7831 - 1
70.png 0.8075 - 4
60.png 0.6199 - 1
70.png 0.8052 - 2
60.png 0.7859 - 1
70.png 0.7642 - 10
60.png 0.8232 - 1
70.png 0.6517 - 1
60.png 0.8525 - 1
70.png 0.7762 - 4
60.png 0.6928 - 1
70.png 0.7915 - 4
60.png 0.5621 - 1
70.png 0.6926 - 70
90.png 0.5038 - 1
70.png 0.5473 - 2
Stop.png 0.7048 - 7
NoLeftTurn.png 0.8298 - 3
TurnLeft.png 0.8693 - 1
NoLeftTurn.png 0.7758 - 47
NoRightTurn.png 0.8333 - 2
NoLeftTurn.png 0.8043 - 2
NoRightTurn.png 0.8431 - 3
NoLeftTurn.png 0.7919 - 4
NoRightTurn.png 0.8477 - 8
NoLeftTurn.png 0.7884 - 1
NoRightTurn.png 0.83 - 2
NoLeftTurn.png 0.8533 - 1
NoRightTurn.png 0.8418 - 44
